date,market,crop,modal_price,min_price,max_price,rainfall_mm,temp_c,humidity,data_source
2026-05-16,Mysuru,tomato,1769.33,1557.01,1981.65,4.33,30.64,83.24,synthetic_demo_v2
2026-05-17,Mysuru,tomato,1726.87,1519.64,1934.09,0.0,31.08,66.49,synthetic_demo_v2
2026-05-18,Mysuru,tomato,1715.0,1509.2,1920.8,0.0,30.37,69.48,synthetic_demo_v2
2026-05-19,Mysuru,tomato,1791.46,1576.48,2006.43,2.54,30.26,78.23,synthetic_demo_v2
2026-05-20,Mysuru,tomato,1732.87,1524.93,1940.82,0.0,29.56,60.42,synthetic_demo_v2
2026-05-21,Mysuru,tomato,1722.21,1515.55,1928.88,0.0,29.06,57.77,synthetic_demo_v2
2026-05-22,Mysuru,tomato,1684.48,1482.35,1886.62,4.93,29.26,72.83,synthetic_demo_v2
2026-05-23,Mysuru,tomato,1718.26,1512.07,1924.45,5.12,29.81,57.68,synthetic_demo_v2
2026-05-24,Mysuru,tomato,1710.53,1505.27,1915.8,4.37,29.92,70.17,synthetic_demo_v2
2026-05-25,Mysuru,tomato,1715.4,1509.55,1921.24,2.07,29.16,55.75,synthetic_demo_v2
2026-05-26,Mysuru,tomato,1757.48,1546.59,1968.38,6.86,29.76,72.95,synthetic_demo_v2
2026-05-27,Mysuru,tomato,1797.51,1581.81,2013.22,0.0,28.97,53.56,synthetic_demo_v2
2026-05-28,Mysuru,tomato,1762.45,1550.96,1973.95,2.34,29.85,67.65,synthetic_demo_v2
2026-05-29,Mysuru,tomato,1777.08,1563.83,1990.33,11.93,28.83,57.4,synthetic_demo_v2
2026-05-30,Mysuru,tomato,1733.19,1525.2,1941.17,0.0,28.62,52.67,synthetic_demo_v2
2026-05-31,Mysuru,tomato,1763.52,1551.9,1975.14,4.54,27.7,65.83,synthetic_demo_v2
2026-06-01,Mysuru,tomato,1791.89,1576.87,2006.92,0.0,29.07,59.27,synthetic_demo_v2
2026-06-02,Mysuru,tomato,1818.49,1600.27,2036.71,10.29,28.58,54.81,synthetic_demo_v2
2026-06-03,Mysuru,tomato,1823.75,1604.9,2042.6,3.41,27.31,54.92,synthetic_demo_v2
2026-06-04,Mysuru,tomato,1812.98,1595.42,2030.54,7.34,28.9,74.6,synthetic_demo_v2
2026-06-05,Mysuru,tomato,1817.66,1599.54,2035.78,12.82,27.15,68.53,synthetic_demo_v2
2026-06-06,Mysuru,tomato,1816.05,1598.13,2033.98,10.46,27.95,56.74,synthetic_demo_v2
2026-06-07,Mysuru,tomato,1833.25,1613.26,2053.24,0.0,26.95,72.41,synthetic_demo_v2
2026-06-08,Mysuru,tomato,1839.41,1618.68,2060.14,7.28,26.87,75.37,synthetic_demo_v2
2026-06-09,Mysuru,tomato,1840.51,1619.65,2061.37,0.0,26.76,53.82,synthetic_demo_v2
2026-06-10,Mysuru,tomato,1797.91,1582.16,2013.66,5.55,27.93,69.73,synthetic_demo_v2
2026-06-11,Mysuru,tomato,1790.88,1575.97,2005.79,5.66,26.01,61.14,synthetic_demo_v2
2026-06-12,Mysuru,tomato,1807.14,1590.28,2023.99,0.15,27.49,64.82,synthetic_demo_v2
2026-06-13,Mysuru,tomato,1843.82,1622.56,2065.08,4.52,28.25,61.16,synthetic_demo_v2
2026-06-14,Mysuru,tomato,1881.12,1655.39,2106.85,4.39,27.45,66.07,synthetic_demo_v2
2026-06-15,Mysuru,tomato,1814.31,1596.59,2032.03,12.59,26.21,58.63,synthetic_demo_v2
2026-06-16,Mysuru,tomato,1826.69,1607.49,2045.89,0.0,28.78,60.04,synthetic_demo_v2
2026-06-17,Mysuru,tomato,1825.56,1606.49,2044.62,0.0,27.38,76.17,synthetic_demo_v2
2026-06-18,Mysuru,tomato,1859.74,1636.57,2082.9,0.0,28.18,67.27,synthetic_demo_v2
2026-06-19,Mysuru,tomato,1853.84,1631.38,2076.3,2.64,26.9,66.9,synthetic_demo_v2
2026-06-20,Mysuru,tomato,1876.03,1650.91,2101.15,3.12,28.54,87.67,synthetic_demo_v2
2026-06-21,Mysuru,tomato,1901.33,1673.17,2129.49,0.0,25.54,71.51,synthetic_demo_v2
2026-06-22,Mysuru,tomato,1860.2,1636.97,2083.42,2.09,26.9,66.45,synthetic_demo_v2
2026-06-23,Mysuru,tomato,1871.46,1646.89,2096.04,12.19,27.21,61.23,synthetic_demo_v2
2026-06-24,Mysuru,tomato,1923.51,1692.69,2154.33,2.08,25.81,61.74,synthetic_demo_v2
2026-06-25,Mysuru,tomato,1980.55,1742.89,2218.22,0.2,26.17,73.16,synthetic_demo_v2
2026-06-26,Mysuru,tomato,1996.83,1757.21,2236.45,4.2,25.49,83.65,synthetic_demo_v2
2026-06-27,Mysuru,tomato,2029.19,1785.69,2272.7,0.0,27.37,54.71,synthetic_demo_v2
2026-06-28,Mysuru,tomato,1979.73,1742.16,2217.29,0.0,27.24,62.82,synthetic_demo_v2
2026-06-29,Mysuru,tomato,1996.8,1757.19,2236.42,0.0,26.97,62.86,synthetic_demo_v2
2026-06-30,Mysuru,tomato,1959.18,1724.08,2194.28,4.62,26.3,65.68,synthetic_demo_v2
2026-07-01,Mysuru,tomato,2020.56,1778.09,2263.03,5.92,27.22,64.56,synthetic_demo_v2
2026-07-02,Mysuru,tomato,2029.4,1785.88,2272.93,7.32,26.8,62.34,synthetic_demo_v2
2026-07-03,Mysuru,tomato,2099.7,1847.73,2351.66,3.58,25.56,68.53,synthetic_demo_v2
2026-07-04,Mysuru,tomato,2060.97,1813.65,2308.28,0.0,27.53,73.51,synthetic_demo_v2
2026-07-05,Mysuru,tomato,2028.52,1785.1,2271.95,3.69,26.01,61.1,synthetic_demo_v2
2026-07-06,Mysuru,tomato,2085.93,1835.62,2336.24,0.53,26.3,59.96,synthetic_demo_v2
2026-07-07,Mysuru,tomato,2100.26,1848.22,2352.29,10.75,25.7,61.1,synthetic_demo_v2
2026-07-08,Mysuru,tomato,2102.46,1850.16,2354.75,6.62,24.72,61.84,synthetic_demo_v2
2026-07-09,Mysuru,tomato,2158.8,1899.75,2417.86,9.98,24.41,54.45,synthetic_demo_v2
2026-07-10,Mysuru,tomato,2097.89,1846.14,2349.64,0.0,24.71,64.39,synthetic_demo_v2
2026-07-11,Mysuru,tomato,2046.18,1800.64,2291.72,3.77,22.02,66.12,synthetic_demo_v2
2026-07-12,Mysuru,tomato,2109.98,1856.78,2363.18,0.0,21.96,66.33,synthetic_demo_v2
2026-07-13,Mysuru,tomato,2129.66,1874.1,2385.22,0.96,25.0,75.33,synthetic_demo_v2
2026-07-14,Mysuru,tomato,2180.32,1918.68,2441.96,5.99,23.46,66.36,synthetic_demo_v2
2026-07-15,Mysuru,tomato,2126.96,1871.72,2382.19,2.92,24.38,60.43,synthetic_demo_v2
2026-07-16,Mysuru,tomato,2173.04,1912.27,2433.8,1.86,23.07,68.04,synthetic_demo_v2
2026-07-17,Mysuru,tomato,2180.42,1918.77,2442.07,3.26,23.71,61.54,synthetic_demo_v2
2026-07-18,Mysuru,tomato,2141.73,1884.72,2398.73,0.48,23.71,63.23,synthetic_demo_v2
2026-07-19,Mysuru,tomato,2083.87,1833.81,2333.94,4.23,23.56,72.02,synthetic_demo_v2
2026-07-20,Mysuru,tomato,2098.26,1846.47,2350.05,10.53,22.92,76.29,synthetic_demo_v2
2026-07-21,Mysuru,tomato,2092.15,1841.09,2343.2,6.09,25.11,72.69,synthetic_demo_v2
2026-07-22,Mysuru,tomato,2093.21,1842.03,2344.4,5.27,24.06,70.82,synthetic_demo_v2
2026-07-23,Mysuru,tomato,2060.35,1813.11,2307.6,5.02,25.63,81.05,synthetic_demo_v2
2026-07-24,Mysuru,tomato,2102.24,1849.97,2354.51,10.31,24.56,73.43,synthetic_demo_v2
2026-07-25,Mysuru,tomato,2165.95,1906.04,2425.87,2.73,22.39,63.64,synthetic_demo_v2
2026-07-26,Mysuru,tomato,2154.79,1896.22,2413.37,0.0,22.72,61.06,synthetic_demo_v2
2026-07-27,Mysuru,tomato,2095.67,1844.19,2347.15,7.56,25.56,70.4,synthetic_demo_v2
2026-07-28,Mysuru,tomato,2041.92,1796.89,2286.95,4.04,22.95,67.24,synthetic_demo_v2
2026-07-29,Mysuru,tomato,2018.15,1775.97,2260.33,7.91,24.45,62.44,synthetic_demo_v2
2026-07-30,Mysuru,tomato,2044.77,1799.4,2290.14,3.32,25.43,49.79,synthetic_demo_v2
2026-07-31,Mysuru,tomato,2061.97,1814.53,2309.4,9.22,23.29,61.01,synthetic_demo_v2
2026-08-01,Mysuru,tomato,2066.53,1818.54,2314.51,0.0,23.07,56.81,synthetic_demo_v2
2026-08-02,Mysuru,tomato,2056.74,1809.93,2303.55,0.0,22.96,69.47,synthetic_demo_v2
2026-08-03,Mysuru,tomato,2040.8,1795.9,2285.7,0.94,24.41,77.62,synthetic_demo_v2
2026-08-04,Mysuru,tomato,2014.37,1772.65,2256.09,9.02,21.72,58.23,synthetic_demo_v2
2026-08-05,Mysuru,tomato,2036.6,1792.21,2280.99,4.29,23.55,71.92,synthetic_demo_v2
2026-08-06,Mysuru,tomato,2027.31,1784.03,2270.59,6.81,22.9,59.98,synthetic_demo_v2
2026-08-07,Mysuru,tomato,1960.07,1724.86,2195.28,6.38,22.49,73.06,synthetic_demo_v2
2026-08-08,Mysuru,tomato,2005.92,1765.21,2246.63,1.89,23.41,66.58,synthetic_demo_v2
2026-08-09,Mysuru,tomato,1998.72,1758.87,2238.56,0.0,24.73,60.46,synthetic_demo_v2
2026-08-10,Mysuru,tomato,2017.26,1775.19,2259.33,4.46,23.54,66.75,synthetic_demo_v2
2026-08-11,Mysuru,tomato,2044.04,1798.76,2289.32,0.0,24.21,66.33,synthetic_demo_v2
2026-08-12,Mysuru,tomato,2033.44,1789.43,2277.45,0.92,23.15,69.63,synthetic_demo_v2
2026-08-13,Mysuru,tomato,1981.07,1743.34,2218.79,0.0,22.89,70.62,synthetic_demo_v2
2026-08-14,Mysuru,tomato,1968.18,1732.0,2204.36,9.86,24.44,76.22,synthetic_demo_v2
2026-08-15,Mysuru,tomato,2017.62,1775.5,2259.73,4.32,23.69,59.54,synthetic_demo_v2
2026-08-16,Mysuru,tomato,1910.76,1681.47,2140.05,5.03,22.33,63.39,synthetic_demo_v2
2026-08-17,Mysuru,tomato,1830.68,1611.0,2050.37,7.49,22.88,60.27,synthetic_demo_v2
2026-08-18,Mysuru,tomato,1811.58,1594.19,2028.97,0.0,22.22,57.23,synthetic_demo_v2
2026-08-19,Mysuru,tomato,1785.64,1571.36,1999.91,1.95,22.71,71.88,synthetic_demo_v2
2026-08-20,Mysuru,tomato,1751.41,1541.24,1961.57,0.77,22.14,67.73,synthetic_demo_v2
2026-08-21,Mysuru,tomato,1781.86,1568.03,1995.68,7.25,24.86,65.01,synthetic_demo_v2
2026-08-22,Mysuru,tomato,1824.96,1605.97,2043.96,0.0,22.89,65.2,synthetic_demo_v2
2026-08-23,Mysuru,tomato,1914.13,1684.43,2143.82,0.0,22.88,65.16,synthetic_demo_v2
2026-08-24,Mysuru,tomato,1882.56,1656.66,2108.47,4.76,23.02,65.96,synthetic_demo_v2
2026-08-25,Mysuru,tomato,1856.82,1634.0,2079.64,6.67,22.07,62.02,synthetic_demo_v2
2026-08-26,Mysuru,tomato,1889.56,1662.81,2116.3,9.99,22.25,69.98,synthetic_demo_v2
2026-08-27,Mysuru,tomato,1881.51,1655.72,2107.29,8.22,23.11,78.58,synthetic_demo_v2
2026-08-28,Mysuru,tomato,1930.12,1698.51,2161.74,0.0,22.68,59.0,synthetic_demo_v2
2026-08-29,Mysuru,tomato,1910.99,1681.67,2140.31,0.0,21.33,73.16,synthetic_demo_v2
2026-08-30,Mysuru,tomato,1908.92,1679.85,2137.99,6.77,22.11,56.59,synthetic_demo_v2
2026-08-31,Mysuru,tomato,1887.07,1660.62,2113.51,9.91,23.1,66.46,synthetic_demo_v2
2026-09-01,Mysuru,tomato,1916.11,1686.18,2146.05,4.9,23.22,68.42,synthetic_demo_v2
2026-09-02,Mysuru,tomato,1890.02,1663.22,2116.83,10.87,22.94,59.24,synthetic_demo_v2
2026-01-26,Mysuru,potato,1533.86,1349.79,1717.92,7.73,26.53,70.79,synthetic_demo_v2
2026-01-27,Mysuru,potato,1568.4,1380.19,1756.61,0.0,25.36,68.2,synthetic_demo_v2
2026-01-28,Mysuru,potato,1527.42,1344.13,1710.71,11.43,27.5,64.19,synthetic_demo_v2
2026-01-29,Mysuru,potato,1530.99,1347.27,1714.71,1.1,26.62,65.97,synthetic_demo_v2
2026-01-30,Mysuru,potato,1568.4,1380.2,1756.61,0.0,27.6,61.4,synthetic_demo_v2
2026-01-31,Mysuru,potato,1567.85,1379.71,1755.99,0.0,27.59,56.42,synthetic_demo_v2
2026-02-01,Mysuru,potato,1565.26,1377.43,1753.1,1.7,25.87,68.35,synthetic_demo_v2
2026-02-02,Mysuru,potato,1467.06,1291.01,1643.11,1.12,26.13,67.06,synthetic_demo_v2
2026-02-03,Mysuru,potato,1476.69,1299.49,1653.89,7.08,27.51,63.3,synthetic_demo_v2
2026-02-04,Mysuru,potato,1536.89,1352.47,1721.32,0.68,27.76,76.41,synthetic_demo_v2
2026-02-05,Mysuru,potato,1570.49,1382.03,1758.95,12.91,28.34,60.76,synthetic_demo_v2
2026-02-06,Mysuru,potato,1613.24,1419.65,1806.83,7.61,27.69,69.32,synthetic_demo_v2
2026-02-07,Mysuru,potato,1608.38,1415.38,1801.39,5.49,28.09,63.96,synthetic_demo_v2
2026-02-08,Mysuru,potato,1667.87,1467.73,1868.02,5.28,26.81,66.67,synthetic_demo_v2
2026-02-09,Mysuru,potato,1647.22,1449.55,1844.89,4.57,28.46,67.93,synthetic_demo_v2
2026-02-10,Mysuru,potato,1583.02,1393.06,1772.98,0.0,29.71,64.79,synthetic_demo_v2
2026-02-11,Mysuru,potato,1639.18,1442.48,1835.89,5.64,27.86,51.49,synthetic_demo_v2
2026-02-12,Mysuru,potato,1656.4,1457.63,1855.16,5.59,30.23,63.38,synthetic_demo_v2
2026-02-13,Mysuru,potato,1656.06,1457.33,1854.78,0.0,27.95,66.97,synthetic_demo_v2
2026-02-14,Mysuru,potato,1641.94,1444.9,1838.97,0.0,30.06,77.82,synthetic_demo_v2
2026-02-15,Mysuru,potato,1606.57,1413.78,1799.35,3.49,28.29,76.88,synthetic_demo_v2
2026-02-16,Mysuru,potato,1624.94,1429.95,1819.93,5.99,27.86,75.62,synthetic_demo_v2
2026-02-17,Mysuru,potato,1621.78,1427.17,1816.4,12.31,29.97,59.79,synthetic_demo_v2
2026-02-18,Mysuru,potato,1649.01,1451.13,1846.9,4.22,28.74,71.0,synthetic_demo_v2
2026-02-19,Mysuru,potato,1652.25,1453.98,1850.52,3.14,28.4,59.04,synthetic_demo_v2
2026-02-20,Mysuru,potato,1659.14,1460.04,1858.24,3.89,30.19,54.16,synthetic_demo_v2
2026-02-21,Mysuru,potato,1666.56,1466.57,1866.55,10.97,28.51,56.65,synthetic_demo_v2
2026-02-22,Mysuru,potato,1636.71,1440.31,1833.12,6.96,27.99,65.16,synthetic_demo_v2
2026-02-23,Mysuru,potato,1622.36,1427.68,1817.05,0.12,29.03,62.0,synthetic_demo_v2
2026-02-24,Mysuru,potato,1621.88,1427.26,1816.51,2.73,29.67,61.37,synthetic_demo_v2
2026-02-25,Mysuru,potato,1651.21,1453.06,1849.35,0.6,29.02,65.33,synthetic_demo_v2
2026-02-26,Mysuru,potato,1598.43,1406.62,1790.24,0.0,28.87,56.82,synthetic_demo_v2
2026-02-27,Mysuru,potato,1608.39,1415.39,1801.4,0.0,28.7,73.13,synthetic_demo_v2
2026-02-28,Mysuru,potato,1697.51,1493.81,1901.21,7.97,29.98,73.99,synthetic_demo_v2
2026-03-01,Mysuru,potato,1706.99,1502.15,1911.83,1.7,29.85,62.31,synthetic_demo_v2
2026-03-02,Mysuru,potato,1626.42,1431.25,1821.59,0.0,28.98,68.87,synthetic_demo_v2
2026-03-03,Mysuru,potato,1622.22,1427.56,1816.89,0.0,29.84,67.29,synthetic_demo_v2
2026-03-04,Mysuru,potato,1662.48,1462.98,1861.98,4.82,32.32,58.06,synthetic_demo_v2
2026-03-05,Mysuru,potato,1713.65,1508.01,1919.28,7.61,29.36,63.98,synthetic_demo_v2
2026-03-06,Mysuru,potato,1682.07,1480.22,1883.92,2.38,29.61,61.44,synthetic_demo_v2
2026-03-07,Mysuru,potato,1682.38,1480.49,1884.26,0.0,31.23,72.02,synthetic_demo_v2
2026-03-08,Mysuru,potato,1658.03,1459.07,1857.0,7.31,29.11,50.73,synthetic_demo_v2
2026-03-09,Mysuru,potato,1673.41,1472.6,1874.22,5.73,29.48,69.21,synthetic_demo_v2
2026-03-10,Mysuru,potato,1742.73,1533.6,1951.85,18.06,29.39,67.61,synthetic_demo_v2
2026-03-11,Mysuru,potato,1685.92,1483.61,1888.23,17.16,29.88,71.88,synthetic_demo_v2
2026-03-12,Mysuru,potato,1686.06,1483.73,1888.39,0.0,30.16,54.17,synthetic_demo_v2
2026-03-13,Mysuru,potato,1659.69,1460.53,1858.85,1.66,30.64,46.83,synthetic_demo_v2
2026-03-14,Mysuru,potato,1657.85,1458.91,1856.79,15.76,29.51,67.61,synthetic_demo_v2
2026-03-15,Mysuru,potato,1642.95,1445.8,1840.11,0.0,29.51,59.53,synthetic_demo_v2
2026-03-16,Mysuru,potato,1674.53,1473.58,1875.47,2.82,30.32,70.39,synthetic_demo_v2
2026-03-17,Mysuru,potato,1673.63,1472.79,1874.47,2.18,31.25,53.99,synthetic_demo_v2
2026-03-18,Mysuru,potato,1660.09,1460.88,1859.3,9.27,28.48,58.67,synthetic_demo_v2
2026-03-19,Mysuru,potato,1660.81,1461.51,1860.11,4.15,30.32,68.44,synthetic_demo_v2
2026-03-20,Mysuru,potato,1623.69,1428.85,1818.54,7.9,30.89,79.52,synthetic_demo_v2
2026-03-21,Mysuru,potato,1653.42,1455.01,1851.83,5.76,32.14,58.57,synthetic_demo_v2
2026-03-22,Mysuru,potato,1636.02,1439.69,1832.34,0.0,31.63,78.23,synthetic_demo_v2
2026-03-23,Mysuru,potato,1614.03,1420.35,1807.72,0.0,31.91,59.1,synthetic_demo_v2
2026-03-24,Mysuru,potato,1594.41,1403.08,1785.74,10.7,30.46,63.51,synthetic_demo_v2
2026-03-25,Mysuru,potato,1651.37,1453.2,1849.53,5.95,29.78,77.04,synthetic_demo_v2
2026-03-26,Mysuru,potato,1578.12,1388.75,1767.5,8.04,31.36,60.81,synthetic_demo_v2
2026-03-27,Mysuru,potato,1551.73,1365.52,1737.93,0.0,32.62,66.0,synthetic_demo_v2
2026-03-28,Mysuru,potato,1534.29,1350.18,1718.41,5.87,32.11,67.55,synthetic_demo_v2
2026-03-29,Mysuru,potato,1565.27,1377.44,1753.1,7.77,30.98,67.53,synthetic_demo_v2
2026-03-30,Mysuru,potato,1560.05,1372.85,1747.26,0.0,29.67,68.6,synthetic_demo_v2
2026-03-31,Mysuru,potato,1533.54,1349.52,1717.57,2.89,30.71,72.76,synthetic_demo_v2
2026-04-01,Mysuru,potato,1545.33,1359.89,1730.77,4.53,30.68,63.9,synthetic_demo_v2
2026-04-02,Mysuru,potato,1531.45,1347.67,1715.22,4.25,29.25,64.84,synthetic_demo_v2
2026-04-03,Mysuru,potato,1543.48,1358.26,1728.69,4.97,29.91,61.63,synthetic_demo_v2
2026-04-04,Mysuru,potato,1525.28,1342.25,1708.31,0.3,29.78,56.31,synthetic_demo_v2
2026-04-05,Mysuru,potato,1522.73,1340.0,1705.46,4.93,31.15,58.03,synthetic_demo_v2
2026-04-06,Mysuru,potato,1532.21,1348.34,1716.08,2.01,30.5,57.6,synthetic_demo_v2
2026-04-07,Mysuru,potato,1506.86,1326.04,1687.68,6.58,30.82,64.01,synthetic_demo_v2
2026-04-08,Mysuru,potato,1467.74,1291.62,1643.87,16.95,28.73,48.78,synthetic_demo_v2
2026-04-09,Mysuru,potato,1451.5,1277.32,1625.68,4.0,32.77,69.11,synthetic_demo_v2
2026-04-10,Mysuru,potato,1465.8,1289.91,1641.7,7.6,31.08,49.36,synthetic_demo_v2
2026-04-11,Mysuru,potato,1474.05,1297.16,1650.93,4.09,33.15,59.23,synthetic_demo_v2
2026-04-12,Mysuru,potato,1514.16,1332.46,1695.86,0.0,32.5,66.06,synthetic_demo_v2
2026-04-13,Mysuru,potato,1530.0,1346.4,1713.6,6.52,31.64,65.78,synthetic_demo_v2
2026-04-14,Mysuru,potato,1488.89,1310.22,1667.56,2.2,30.18,64.1,synthetic_demo_v2
2026-04-15,Mysuru,potato,1421.17,1250.63,1591.71,3.86,31.91,74.62,synthetic_demo_v2
2026-04-16,Mysuru,potato,1467.82,1291.68,1643.96,3.76,30.76,62.96,synthetic_demo_v2
2026-04-17,Mysuru,potato,1471.47,1294.9,1648.05,6.59,31.23,54.24,synthetic_demo_v2
2026-04-18,Mysuru,potato,1507.51,1326.61,1688.41,5.39,31.86,65.42,synthetic_demo_v2
2026-04-19,Mysuru,potato,1477.63,1300.32,1654.95,12.69,29.78,51.49,synthetic_demo_v2
2026-04-20,Mysuru,potato,1531.42,1347.65,1715.19,4.2,30.4,60.32,synthetic_demo_v2
2026-04-21,Mysuru,potato,1433.13,1261.15,1605.1,12.34,31.5,69.08,synthetic_demo_v2
2026-04-22,Mysuru,potato,1452.37,1278.09,1626.65,0.0,31.23,73.69,synthetic_demo_v2
2026-04-23,Mysuru,potato,1360.58,1197.31,1523.85,5.98,31.49,65.81,synthetic_demo_v2
2026-04-24,Mysuru,potato,1332.22,1172.35,1492.09,2.17,30.25,67.9,synthetic_demo_v2
2026-04-25,Mysuru,potato,1320.87,1162.36,1479.37,6.82,30.15,60.84,synthetic_demo_v2
2026-04-26,Mysuru,potato,1370.32,1205.89,1534.76,2.2,31.17,54.62,synthetic_demo_v2
2026-04-27,Mysuru,potato,1421.3,1250.74,1591.86,0.0,30.7,63.2,synthetic_demo_v2
2026-04-28,Mysuru,potato,1381.28,1215.53,1547.04,1.63,31.79,78.91,synthetic_demo_v2
2026-04-29,Mysuru,potato,1366.9,1202.87,1530.92,1.21,28.64,78.72,synthetic_demo_v2
2026-04-30,Mysuru,potato,1325.63,1166.55,1484.7,0.0,30.58,70.87,synthetic_demo_v2
2026-05-01,Mysuru,potato,1382.58,1216.67,1548.49,13.87,31.18,61.16,synthetic_demo_v2
2026-05-02,Mysuru,potato,1351.24,1189.09,1513.39,2.11,31.19,72.64,synthetic_demo_v2
2026-05-03,Mysuru,potato,1370.23,1205.8,1534.66,0.0,29.77,76.65,synthetic_demo_v2
2026-05-04,Mysuru,potato,1344.72,1183.35,1506.08,2.6,33.01,64.41,synthetic_demo_v2
2026-05-05,Mysuru,potato,1392.4,1225.31,1559.49,12.19,30.99,61.52,synthetic_demo_v2
2026-05-06,Mysuru,potato,1300.62,1144.55,1456.69,0.0,30.82,69.74,synthetic_demo_v2
2026-05-07,Mysuru,potato,1347.79,1186.06,1509.53,0.0,30.33,48.6,synthetic_demo_v2
2026-05-08,Mysuru,potato,1313.44,1155.83,1471.05,5.65,27.89,71.53,synthetic_demo_v2
2026-05-09,Mysuru,potato,1380.84,1215.14,1546.54,0.0,29.75,78.75,synthetic_demo_v2
2026-05-10,Mysuru,potato,1388.2,1221.61,1554.78,4.99,30.06,54.03,synthetic_demo_v2
2026-05-11,Mysuru,potato,1371.83,1207.21,1536.46,9.43,29.98,70.77,synthetic_demo_v2
2026-05-12,Mysuru,potato,1351.01,1188.89,1513.13,0.0,29.4,56.58,synthetic_demo_v2
2026-05-13,Mysuru,potato,1299.54,1143.59,1455.48,2.9,29.54,57.48,synthetic_demo_v2
2026-05-14,Mysuru,potato,1330.69,1171.0,1490.37,0.0,30.13,68.99,synthetic_demo_v2
2026-05-15,Mysuru,potato,1389.91,1223.12,1556.7,4.71,30.43,65.6,synthetic_demo_v2
2026-05-16,Mysuru,potato,1330.15,1170.53,1489.77,7.28,31.25,64.01,synthetic_demo_v2
2026-05-17,Mysuru,potato,1405.38,1236.74,1574.03,7.62,31.5,63.55,synthetic_demo_v2
2026-05-18,Mysuru,potato,1361.89,1198.46,1525.32,3.28,28.7,66.59,synthetic_demo_v2
2026-05-19,Mysuru,potato,1350.24,1188.21,1512.27,3.82,29.27,57.21,synthetic_demo_v2
2026-05-20,Mysuru,potato,1331.56,1171.77,1491.35,9.35,29.22,54.27,synthetic_demo_v2
2026-05-21,Mysuru,potato,1265.33,1113.49,1417.17,1.39,29.49,55.56,synthetic_demo_v2
2026-05-22,Mysuru,potato,1221.21,1074.67,1367.76,5.8,32.33,71.98,synthetic_demo_v2
2026-05-23,Mysuru,potato,1214.49,1068.75,1360.23,2.41,28.94,54.83,synthetic_demo_v2
2026-05-24,Mysuru,potato,1195.82,1052.32,1339.32,2.29,29.78,67.02,synthetic_demo_v2
2026-05-25,Mysuru,potato,1207.13,1062.27,1351.98,5.55,29.43,57.14,synthetic_demo_v2
2026-05-26,Mysuru,potato,1198.55,1054.72,1342.37,6.23,29.97,68.24,synthetic_demo_v2
2026-05-27,Mysuru,potato,1276.71,1123.51,1429.92,10.33,27.22,68.83,synthetic_demo_v2
2026-05-28,Mysuru,potato,1345.21,1183.79,1506.64,8.67,30.1,60.3,synthetic_demo_v2
2026-05-29,Mysuru,potato,1379.05,1213.57,1544.54,6.88,27.99,66.53,synthetic_demo_v2
2026-05-30,Mysuru,potato,1336.94,1176.5,1497.37,0.0,28.83,73.41,synthetic_demo_v2
2026-05-31,Mysuru,potato,1351.15,1189.02,1513.29,10.67,29.91,57.14,synthetic_demo_v2
2026-06-01,Mysuru,potato,1360.38,1197.13,1523.62,0.48,29.16,70.75,synthetic_demo_v2
2026-06-02,Mysuru,potato,1344.93,1183.54,1506.32,7.62,26.94,74.42,synthetic_demo_v2
2026-06-03,Mysuru,potato,1276.43,1123.26,1429.6,2.1,27.46,70.41,synthetic_demo_v2
2026-06-04,Mysuru,potato,1317.32,1159.24,1475.4,0.0,26.74,60.3,synthetic_demo_v2
2026-06-05,Mysuru,potato,1384.13,1218.04,1550.23,11.16,28.68,76.38,synthetic_demo_v2
2026-06-06,Mysuru,potato,1371.33,1206.77,1535.89,5.08,28.04,56.36,synthetic_demo_v2
2026-06-07,Mysuru,potato,1376.74,1211.53,1541.95,1.22,28.28,68.96,synthetic_demo_v2
2026-06-08,Mysuru,potato,1375.72,1210.63,1540.81,0.34,25.84,69.04,synthetic_demo_v2
2026-06-09,Mysuru,potato,1392.08,1225.03,1559.13,2.86,28.2,61.04,synthetic_demo_v2
2026-06-10,Mysuru,potato,1376.66,1211.46,1541.86,0.0,27.22,66.74,synthetic_demo_v2
2026-06-11,Mysuru,potato,1378.48,1213.06,1543.9,0.8,26.15,61.74,synthetic_demo_v2
2026-06-12,Mysuru,potato,1341.63,1180.63,1502.62,0.0,27.93,66.37,synthetic_demo_v2
2026-06-13,Mysuru,potato,1369.46,1205.12,1533.79,1.88,28.2,55.57,synthetic_demo_v2
2026-06-14,Mysuru,potato,1414.3,1244.59,1584.02,0.0,27.49,63.78,synthetic_demo_v2
2026-06-15,Mysuru,potato,1417.32,1247.24,1587.4,4.56,26.48,55.3,synthetic_demo_v2
2026-06-16,Mysuru,potato,1423.47,1252.66,1594.29,0.0,27.18,60.14,synthetic_demo_v2
2026-06-17,Mysuru,potato,1402.68,1234.36,1571.0,4.82,27.35,63.52,synthetic_demo_v2
2026-06-18,Mysuru,potato,1421.66,1251.06,1592.26,7.57,26.58,67.06,synthetic_demo_v2
2026-06-19,Mysuru,potato,1408.94,1239.86,1578.01,5.79,26.62,69.15,synthetic_demo_v2
2026-06-20,Mysuru,potato,1430.49,1258.84,1602.15,0.0,25.48,63.35,synthetic_demo_v2
